ID,Date,Element,Data_Value
SPE00120512,2014-02-26,TMAX,185
SPE00120512,2005-03-25,TMIN,135
SPE00120512,2013-09-21,TMAX,371
SPE00120512,2014-06-27,TMAX,351
SPE00120512,2015-07-05,TMAX,403
SPE00120512,2005-05-05,TMIN,173
SPE00120512,2011-11-11,TMAX,246
SPE00120512,2011-11-11,TMIN,120
SPE00120512,2009-05-19,TMIN,134
SPE00120512,2005-07-16,TMIN,214
SPE00120512,2013-09-22,TMIN,164
SPE00120512,2007-05-17,TMIN,180
SPE00120512,2011-07-29,TMIN,233
SPE00120512,2005-07-16,TMAX,379
SPE00120512,2011-07-29,TMAX,363
SPE00120512,2013-09-22,TMAX,363
SPE00120512,2005-10-23,TMIN,137
SPE00120512,2005-10-23,TMAX,242
SPE00120512,2009-12-27,TMAX,137
SPE00120512,2009-12-27,TMIN,57
SPE00120512,2007-05-17,TMAX,339
SPE00120512,2011-08-23,TMIN,210
SPE00120512,2011-08-23,TMAX,345
SPE00120512,2014-05-24,TMAX,264
SPE00120512,2014-05-24,TMIN,128
SPE00120512,2007-05-15,TMIN,143
SPE00120512,2014-07-19,TMIN,180
SPE00120512,2006-09-24,TMIN,174
SPE00120512,2014-07-19,TMAX,285
SPE00120512,2006-09-17,TMIN,150
SPE00120512,2007-07-31,TMAX,402
SPE00120512,2010-09-19,TMAX,328
SPE00120512,2010-09-19,TMIN,174
SPE00120512,2012-10-13,TMAX,268
SPE00120512,2010-01-31,TMAX,150
SPE00120512,2005-03-30,TMAX,263
SPE00120512,2012-05-08,TMIN,137
SPE00120512,2012-05-08,TMAX,286
SPE00120512,2012-03-30,TMAX,243
SPE00120512,2005-03-30,TMIN,125
SPE00120512,2008-11-17,TMAX,210
SPE00120512,2010-01-31,TMIN,75
SPE00120512,2012-10-13,TMIN,139
SPE00120512,2015-07-14,TMIN,200
SPE00120512,2015-07-14,TMAX,407
SPE00120512,2005-05-06,TMIN,154
SPE00120512,2005-05-06,TMAX,316
SPE00120512,2015-08-09,TMIN,263
SPE00120512,2014-06-13,TMAX,395
SPE00120512,2014-06-13,TMIN,204
SPE00120512,2015-08-09,TMAX,359
SPE00120512,2006-09-17,TMAX,315
SPE00120512,2009-05-19,TMAX,302
SPE00120512,2014-06-27,TMIN,171
SPE00120512,2007-05-15,TMAX,288
SPE00120512,2006-11-23,TMAX,189
SPE00120512,2008-05-14,TMAX,236
SPE00120512,2013-08-16,TMIN,229
SPE00120512,2008-04-03,TMAX,300
SPE00120512,2008-05-14,TMIN,154
SPE00120512,2007-07-09,TMAX,385
SPE00120512,2015-08-29,TMIN,226
SPE00120512,2008-11-17,TMIN,77
SPE00120512,2007-07-09,TMIN,233
SPE00120512,2015-05-26,TMAX,319
SPE00120512,2010-03-12,TMAX,190
SPE00120512,2010-03-12,TMIN,70
SPE00120512,2011-01-23,TMIN,62
SPE00120512,2008-04-03,TMIN,121
SPE00120512,2011-01-23,TMAX,86
SPE00120512,2014-09-16,TMAX,274
SPE00120512,2014-09-16,TMIN,184
SPE00120512,2012-01-17,TMIN,32
SPE00120512,2005-02-25,TMAX,197
SPE00120512,2012-01-17,TMAX,170
SPE00120512,2005-05-05,TMAX,313
SPE00120512,2008-03-19,TMIN,98
SPE00120512,2008-07-04,TMAX,365
SPE00120512,2008-07-04,TMIN,205
SPE00120512,2008-08-27,TMIN,234
SPE00120512,2013-08-16,TMAX,398
SPE00120512,2006-11-23,TMIN,150
SPE00120512,2011-12-21,TMAX,195
SPE00120512,2011-12-21,TMIN,34
SPE00120512,2008-10-30,TMAX,185
SPE00120512,2013-02-03,TMAX,155
SPE00120512,2013-02-03,TMIN,39
SPE00120512,2009-09-25,TMIN,184
SPE00120512,2009-09-25,TMAX,328
SPE00120512,2012-03-27,TMAX,246
SPE00120512,2012-03-27,TMIN,119
SPE00120512,2013-02-09,TMIN,36
SPE00120512,2008-08-27,TMAX,369
SPE00120512,2006-09-24,TMAX,280
SPE00120512,2009-02-27,TMIN,98
SPE00120512,2015-05-26,TMIN,157
SPE00120512,2009-02-27,TMAX,202
SPE00120512,2005-05-10,TMAX,275
SPE00120512,2013-02-09,TMAX,154
SPE00120512,2008-04-30,TMIN,109
SPE00120512,2008-04-30,TMAX,240
SPE00120512,2011-10-23,TMAX,249
SPE00120512,2011-10-23,TMIN,142
SPE00120512,2008-10-30,TMIN,75
SPE00120512,2005-10-08,TMIN,192
SPE00120512,2005-10-08,TMAX,326
SPE00120512,2014-03-25,TMAX,223
SPE00120512,2015-11-14,TMAX,236
SPE00120512,2015-10-27,TMAX,220
SPE00120512,2015-11-14,TMIN,108
SPE00120512,2012-07-22,TMIN,227
SPE00120512,2006-11-22,TMIN,125
SPE00120512,2010-07-14,TMIN,213
SPE00120512,2012-08-09,TMAX,411
SPE00120512,2014-01-29,TMAX,150
SPE00120512,2014-01-29,TMIN,74
SPE00120512,2006-07-30,TMIN,221
SPE00120512,2005-07-11,TMAX,378
SPE00120512,2005-07-11,TMIN,230
SPE00120512,2006-07-30,TMAX,389
SPE00120512,2006-01-17,TMIN,40
SPE00120512,2006-01-17,TMAX,159
SPE00120512,2015-09-02,TMIN,196
SPE00120512,2012-07-22,TMAX,354
SPE00120512,2014-12-03,TMAX,164
SPE00120512,2014-12-03,TMIN,74
SPE00120512,2006-07-25,TMAX,389
SPE00120512,2012-10-20,TMAX,219
SPE00120512,2015-10-27,TMIN,157
SPE00120512,2011-08-05,TMIN,212
SPE00120512,2011-08-05,TMAX,368
SPE00120512,2005-04-09,TMIN,110
SPE00120512,2006-06-15,TMAX,279
SPE00120512,2013-10-20,TMAX,268
SPE00120512,2013-10-20,TMIN,166
SPE00120512,2014-01-04,TMIN,108
SPE00120512,2005-07-07,TMIN,224
SPE00120512,2005-07-07,TMAX,371
SPE00120512,2014-05-02,TMIN,148
SPE00120512,2008-09-20,TMIN,220
SPE00120512,2011-02-07,TMAX,185
SPE00120512,2011-02-07,TMIN,45
SPE00120512,2014-12-01,TMIN,112
SPE00120512,2015-04-17,TMIN,122
SPE00120512,2008-04-26,TMAX,307
SPE00120512,2008-04-26,TMIN,145
SPE00120512,2005-04-09,TMAX,205
SPE00120512,2015-04-17,TMAX,249
SPE00120512,2015-12-22,TMIN,74
SPE00120512,2015-12-22,TMAX,205
SPE00120512,2008-07-30,TMAX,370
SPE00120512,2008-07-30,TMIN,184
SPE00120512,2014-01-03,TMAX,195
SPE00120512,2010-07-14,TMAX,337
SPE00120512,2014-01-03,TMIN,147
SPE00120512,2014-05-02,TMAX,331
SPE00120512,2011-02-23,TMIN,78
SPE00120512,2006-07-25,TMIN,209
SPE00120512,2006-03-01,TMIN,85
SPE00120512,2011-06-24,TMAX,382
SPE00120512,2011-06-24,TMIN,203
SPE00120512,2011-09-07,TMIN,194
SPE00120512,2011-09-07,TMAX,370
SPE00120512,2014-06-05,TMIN,156
SPE00120512,2012-01-26,TMIN,42
SPE00120512,2006-04-16,TMAX,247
SPE00120512,2012-01-26,TMAX,190
SPE00120512,2006-04-16,TMIN,135
SPE00120512,2014-06-05,TMAX,318
SPE00120512,2009-08-19,TMIN,240
SPE00120512,2015-02-11,TMAX,165
SPE00120512,2009-08-19,TMAX,380
SPE00120512,2009-10-10,TMIN,177
SPE00120512,2009-10-10,TMAX,315
SPE00120512,2012-08-04,TMIN,197
SPE00120512,2011-12-05,TMIN,62
SPE00120512,2015-05-11,TMAX,353
SPE00120512,2015-05-05,TMAX,262
SPE00120512,2013-03-15,TMIN,44
SPE00120512,2006-03-01,TMAX,200
SPE00120512,2010-09-10,TMAX,348
SPE00120512,2010-09-10,TMIN,190
SPE00120512,2010-02-10,TMAX,128
SPE00120512,2007-05-24,TMAX,268
SPE00120512,2007-05-24,TMIN,152
SPE00120512,2013-03-30,TMIN,143
SPE00120512,2006-11-22,TMAX,187
SPE00120512,2012-10-20,TMIN,109
SPE00120512,2011-04-15,TMIN,145
SPE00120512,2011-04-15,TMAX,279
SPE00120512,2012-06-29,TMAX,341
SPE00120512,2012-06-29,TMIN,199
SPE00120512,2007-10-23,TMIN,151
SPE00120512,2011-02-23,TMAX,230
SPE00120512,2009-12-06,TMIN,51
SPE00120512,2012-01-14,TMAX,181
SPE00120512,2009-12-06,TMAX,173
SPE00120512,2007-03-27,TMIN,102
SPE00120512,2014-01-30,TMIN,43
SPE00120512,2014-01-30,TMAX,160
SPE00120512,2007-03-27,TMAX,195
SPE00120512,2007-10-23,TMAX,257
SPE00120512,2014-12-01,TMAX,187
SPE00120512,2013-03-30,TMAX,219
SPE00120512,2010-02-10,TMIN,92
SPE00120512,2012-01-14,TMIN,54
SPE00120512,2015-05-11,TMIN,155
SPE00120512,2008-09-20,TMAX,340
SPE00120512,2005-08-29,TMAX,375
SPE00120512,2005-02-09,TMIN,38
SPE00120512,2010-06-09,TMIN,164
SPE00120512,2008-08-11,TMIN,207
SPE00120512,2008-08-11,TMAX,367
SPE00120512,2010-12-05,TMAX,164
SPE00120512,2013-10-10,TMAX,307
SPE00120512,2013-10-10,TMIN,166
SPE00120512,2005-02-09,TMAX,177
SPE00120512,2013-03-27,TMIN,140
SPE00120512,2013-03-27,TMAX,188
SPE00120512,2008-09-22,TMIN,191
SPE00120512,2010-12-05,TMIN,85
SPE00120512,2012-06-03,TMIN,178
SPE00120512,2013-09-23,TMIN,191
SPE00120512,2013-09-23,TMAX,343
SPE00120512,2011-10-18,TMAX,286
SPE00120512,2010-07-13,TMIN,210
SPE00120512,2011-10-18,TMIN,149
SPE00120512,2012-06-03,TMAX,323
SPE00120512,2008-09-22,TMAX,258
SPE00120512,2010-11-23,TMAX,135
SPE00120512,2006-06-09,TMAX,320
SPE00120512,2006-06-09,TMIN,210
SPE00120512,2008-06-15,TMIN,190
SPE00120512,2008-06-15,TMAX,362
SPE00120512,2014-02-11,TMAX,145
SPE00120512,2014-02-11,TMIN,50
SPE00120512,2005-08-07,TMAX,426
SPE00120512,2012-10-04,TMIN,151
SPE00120512,2013-06-18,TMIN,152
SPE00120512,2013-06-18,TMAX,228
SPE00120512,2007-05-21,TMIN,171
SPE00120512,2006-10-15,TMIN,143
SPE00120512,2014-06-03,TMIN,160
SPE00120512,2012-07-30,TMAX,384
SPE00120512,2005-09-13,TMAX,322
SPE00120512,2012-07-30,TMIN,186
SPE00120512,2014-02-08,TMIN,117
SPE00120512,2010-07-13,TMAX,353
SPE00120512,2013-01-27,TMAX,148
SPE00120512,2014-06-03,TMAX,325
SPE00120512,2007-05-21,TMAX,240
SPE00120512,2013-03-14,TMAX,169
SPE00120512,2010-08-03,TMIN,213
SPE00120512,2013-03-14,TMIN,24
SPE00120512,2010-08-03,TMAX,378
SPE00120512,2005-03-19,TMAX,237
SPE00120512,2014-02-08,TMAX,152
SPE00120512,2014-01-04,TMAX,186
SPE00120512,2005-09-13,TMIN,164
SPE00120512,2006-09-03,TMAX,416
SPE00120512,2010-12-01,TMAX,160
SPE00120512,2010-12-01,TMIN,67
SPE00120512,2005-05-31,TMAX,280
SPE00120512,2013-12-05,TMAX,203
SPE00120512,2013-12-05,TMIN,77
SPE00120512,2009-08-07,TMAX,370
SPE00120512,2008-12-11,TMAX,152
SPE00120512,2006-03-16,TMIN,124
SPE00120512,2013-06-13,TMAX,374
SPE00120512,2013-06-13,TMIN,193
SPE00120512,2006-03-16,TMAX,188
SPE00120512,2010-09-22,TMIN,174
SPE00120512,2010-09-22,TMAX,317
SPE00120512,2009-10-24,TMIN,154
SPE00120512,2009-10-24,TMAX,280
SPE00120512,2008-12-20,TMIN,65
SPE00120512,2008-12-20,TMAX,181
SPE00120512,2007-02-04,TMIN,90
SPE00120512,2005-08-29,TMIN,208
SPE00120512,2006-06-15,TMIN,190
SPE00120512,2007-02-04,TMAX,150
SPE00120512,2005-08-20,TMAX,370
SPE00120512,2014-08-31,TMIN,186
SPE00120512,2005-08-20,TMIN,187
SPE00120512,2014-08-31,TMAX,364
SPE00120512,2008-10-19,TMAX,257
SPE00120512,2005-03-19,TMIN,132
SPE00120512,2012-11-10,TMIN,97
SPE00120512,2011-05-17,TMAX,302
SPE00120512,2012-11-10,TMAX,182
SPE00120512,2011-05-17,TMIN,183
SPE00120512,2012-01-08,TMIN,68
SPE00120512,2012-01-08,TMAX,187
SPE00120512,2010-06-09,TMAX,216
SPE00120512,2006-09-03,TMIN,232
SPE00120512,2008-10-19,TMIN,158
SPE00120512,2009-08-07,TMIN,215
SPE00120512,2008-11-29,TMAX,140
SPE00120512,2008-11-29,TMIN,92
SPE00120512,2005-05-31,TMIN,200
SPE00120512,2014-06-02,TMAX,325
SPE00120512,2014-06-02,TMIN,145
SPE00120512,2010-07-24,TMAX,383
SPE00120512,2009-03-09,TMAX,231
SPE00120512,2010-07-24,TMIN,218
SPE00120512,2009-03-09,TMIN,111
SPE00120512,2008-12-11,TMIN,30
SPE00120512,2010-11-23,TMIN,96
SPE00120512,2006-03-29,TMAX,234
SPE00120512,2015-05-05,TMIN,143
SPE00120512,2005-08-02,TMIN,176
SPE00120512,2014-03-04,TMAX,189
SPE00120512,2006-04-13,TMAX,276
SPE00120512,2006-04-13,TMIN,116
SPE00120512,2011-11-07,TMAX,200
SPE00120512,2011-11-07,TMIN,75
SPE00120512,2012-04-13,TMAX,213
SPE00120512,2006-08-08,TMIN,246
SPE00120512,2012-04-13,TMIN,100
SPE00120512,2015-02-21,TMAX,184
SPE00120512,2006-08-08,TMAX,374
SPE00120512,2006-10-03,TMAX,298
SPE00120512,2008-10-05,TMAX,275
SPE00120512,2008-10-05,TMIN,135
SPE00120512,2014-08-16,TMIN,186
SPE00120512,2012-09-04,TMIN,175
SPE00120512,2006-06-12,TMAX,351
SPE00120512,2007-04-08,TMAX,217
SPE00120512,2007-04-08,TMIN,85
SPE00120512,2014-02-16,TMAX,168
SPE00120512,2014-02-16,TMIN,71
SPE00120512,2006-06-12,TMIN,203
SPE00120512,2006-10-31,TMIN,163
SPE00120512,2005-12-11,TMIN,61
SPE00120512,2014-03-04,TMIN,67
SPE00120512,2005-12-11,TMAX,160
SPE00120512,2009-05-14,TMIN,165
SPE00120512,2015-06-06,TMAX,371
SPE00120512,2012-04-09,TMAX,280
SPE00120512,2006-03-26,TMIN,115
SPE00120512,2006-03-26,TMAX,270
SPE00120512,2010-03-08,TMAX,156
SPE00120512,2005-11-11,TMIN,84
SPE00120512,2005-11-11,TMAX,190
SPE00120512,2010-03-08,TMIN,80
SPE00120512,2007-11-22,TMAX,195
SPE00120512,2012-08-11,TMIN,243
SPE00120512,2014-07-31,TMIN,192
SPE00120512,2007-11-22,TMIN,110
SPE00120512,2006-10-31,TMAX,280
SPE00120512,2010-06-27,TMAX,324
SPE00120512,2014-03-24,TMAX,230
SPE00120512,2014-03-24,TMIN,59
SPE00120512,2006-10-03,TMIN,197
SPE00120512,2015-02-21,TMIN,90
SPE00120512,2013-05-02,TMAX,257
SPE00120512,2014-08-16,TMAX,372
SPE00120512,2013-05-02,TMIN,93
SPE00120512,2014-07-31,TMAX,295
SPE00120512,2012-04-09,TMIN,88
SPE00120512,2013-04-15,TMIN,139
SPE00120512,2013-04-15,TMAX,273
SPE00120512,2015-10-03,TMIN,201
SPE00120512,2012-10-26,TMIN,161
SPE00120512,2008-09-13,TMAX,314
SPE00120512,2008-09-13,TMIN,164
SPE00120512,2010-11-30,TMAX,139
SPE00120512,2014-03-09,TMIN,84
SPE00120512,2008-07-10,TMAX,375
SPE00120512,2008-07-10,TMIN,213
SPE00120512,2015-09-16,TMIN,179
SPE00120512,2006-03-20,TMAX,193
SPE00120512,2006-03-20,TMIN,122
SPE00120512,2013-10-05,TMAX,301
SPE00120512,2005-09-27,TMIN,170
SPE00120512,2005-09-27,TMAX,309
SPE00120512,2005-11-15,TMIN,88
SPE00120512,2006-07-16,TMIN,244
SPE00120512,2006-02-23,TMIN,26
SPE00120512,2006-07-16,TMAX,414
SPE00120512,2006-02-23,TMAX,100
SPE00120512,2014-03-25,TMIN,55
SPE00120512,2013-10-05,TMIN,157
SPE00120512,2010-01-08,TMAX,96
SPE00120512,2012-06-08,TMIN,171
SPE00120512,2012-08-03,TMAX,392
SPE00120512,2012-06-08,TMAX,307
SPE00120512,2009-03-24,TMAX,180
SPE00120512,2010-11-30,TMIN,78
SPE00120512,2011-03-14,TMIN,105
SPE00120512,2006-05-16,TMAX,349
SPE00120512,2005-12-09,TMAX,200
SPE00120512,2009-12-18,TMAX,172
SPE00120512,2012-10-26,TMAX,205
SPE00120512,2009-12-18,TMIN,96
SPE00120512,2011-03-14,TMAX,147
SPE00120512,2005-12-09,TMIN,88
SPE00120512,2012-08-11,TMAX,459
SPE00120512,2014-10-19,TMIN,174
SPE00120512,2015-12-07,TMAX,174
SPE00120512,2014-10-19,TMAX,315
SPE00120512,2015-01-23,TMIN,35
SPE00120512,2015-01-23,TMAX,156
SPE00120512,2015-10-03,TMAX,274
SPE00120512,2006-05-16,TMIN,197
SPE00120512,2010-01-08,TMIN,39
SPE00120512,2012-08-03,TMIN,199
SPE00120512,2005-10-16,TMIN,134
SPE00120512,2005-10-16,TMAX,245
SPE00120512,2015-12-07,TMIN,84
SPE00120512,2013-03-15,TMAX,193
SPE00120512,2015-06-06,TMIN,201
SPE00120512,2012-08-15,TMIN,188
SPE00120512,2015-07-31,TMIN,219
SPE00120512,2015-09-05,TMIN,167
SPE00120512,2015-07-31,TMAX,333
SPE00120512,2012-03-11,TMIN,50
SPE00120512,2012-03-11,TMAX,233
SPE00120512,2007-05-28,TMIN,135
SPE00120512,2012-08-18,TMAX,374
SPE00120512,2007-05-28,TMAX,272
SPE00120512,2014-05-25,TMIN,118
SPE00120512,2012-05-01,TMIN,83
SPE00120512,2013-09-07,TMAX,285
SPE00120512,2012-05-01,TMAX,210
SPE00120512,2012-11-04,TMIN,160
SPE00120512,2014-05-12,TMIN,185
SPE00120512,2014-05-12,TMAX,356
SPE00120512,2013-09-07,TMIN,206
SPE00120512,2014-05-25,TMAX,262
SPE00120512,2007-03-28,TMIN,89
SPE00120512,2007-03-28,TMAX,195
SPE00120512,2007-03-15,TMIN,95
SPE00120512,2007-03-15,TMAX,227
SPE00120512,2012-08-09,TMIN,246
SPE00120512,2012-08-18,TMIN,212
SPE00120512,2010-04-25,TMIN,192
SPE00120512,2010-04-25,TMAX,285
SPE00120512,2005-08-02,TMAX,366
SPE00120512,2014-03-15,TMIN,62
SPE00120512,2011-12-05,TMAX,193
SPE00120512,2014-03-15,TMAX,233
SPE00120512,2008-11-04,TMIN,94
SPE00120512,2012-08-04,TMAX,384
SPE00120512,2007-11-10,TMAX,244
SPE00120512,2010-05-19,TMAX,340
SPE00120512,2008-11-04,TMAX,190
SPE00120512,2013-06-23,TMIN,183
SPE00120512,2012-02-03,TMAX,115
SPE00120512,2013-06-23,TMAX,371
SPE00120512,2007-08-03,TMAX,398
SPE00120512,2011-09-16,TMAX,324
SPE00120512,2015-02-11,TMIN,53
SPE00120512,2011-09-16,TMIN,209
SPE00120512,2015-09-02,TMAX,297
SPE00120512,2007-11-10,TMIN,79
SPE00120512,2012-01-01,TMIN,24
SPE00120512,2012-01-01,TMAX,174
SPE00120512,2012-11-04,TMAX,220
SPE00120512,2010-05-19,TMIN,162
SPE00120512,2007-08-03,TMIN,200
SPE00120512,2011-10-14,TMAX,348
SPE00120512,2012-02-03,TMIN,-15
SPE00120512,2011-03-25,TMAX,242
SPE00120512,2006-12-31,TMAX,192
SPE00120512,2006-12-31,TMIN,66
SPE00120512,2014-07-06,TMIN,195
SPE00120512,2007-05-11,TMIN,151
SPE00120512,2009-08-02,TMAX,338
SPE00120512,2005-11-27,TMAX,140
SPE00120512,2014-07-06,TMAX,297
SPE00120512,2007-09-20,TMIN,184
SPE00120512,2005-11-27,TMIN,30
SPE00120512,2007-09-20,TMAX,344
SPE00120512,2010-05-02,TMAX,277
SPE00120512,2012-06-25,TMAX,398
SPE00120512,2015-09-05,TMAX,253
SPE00120512,2012-06-25,TMIN,235
SPE00120512,2009-05-14,TMAX,272
SPE00120512,2012-09-04,TMAX,353
SPE00120512,2012-08-15,TMAX,318
SPE00120512,2006-07-08,TMIN,220
SPE00120512,2006-07-08,TMAX,396
SPE00120512,2011-10-14,TMIN,148
SPE00120512,2010-05-02,TMIN,154
SPE00120512,2009-08-02,TMIN,208
SPE00120512,2007-05-11,TMAX,290
SPE00120512,2009-04-28,TMIN,110
SPE00120512,2009-04-28,TMAX,236
SPE00120512,2011-07-13,TMAX,345
SPE00120512,2011-07-13,TMIN,205
SPE00120512,2015-06-19,TMIN,191
SPE00120512,2015-06-19,TMAX,377
SPE00120512,2007-08-27,TMIN,226
SPE00120512,2007-08-27,TMAX,370
SPE00120512,2005-09-15,TMAX,347
SPE00120512,2005-09-15,TMIN,220
SPE00120512,2006-05-27,TMAX,335
SPE00120512,2006-05-27,TMIN,200
SPE00120512,2011-03-25,TMIN,128
SPE00120512,2009-11-03,TMIN,128
SPE00120512,2014-02-24,TMIN,88
SPE00120512,2014-02-24,TMAX,176
SPE00120512,2012-09-26,TMAX,210
SPE00120512,2012-09-26,TMIN,172
SPE00120512,2009-11-03,TMAX,245
SPE00120512,2011-05-08,TMIN,126
SPE00120512,2013-04-25,TMAX,272
SPE00120512,2011-05-08,TMAX,274
SPE00120512,2009-07-27,TMAX,405
SPE00120512,2013-04-25,TMIN,107
SPE00120512,2009-07-27,TMIN,234
SPE00120512,2006-03-21,TMAX,179
SPE00120512,2005-02-12,TMAX,210
SPE00120512,2011-04-23,TMIN,121
SPE00120512,2013-05-24,TMIN,154
SPE00120512,2013-05-24,TMAX,241
SPE00120512,2013-04-07,TMAX,193
SPE00120512,2009-02-19,TMIN,65
SPE00120512,2008-04-11,TMIN,97
SPE00120512,2013-04-07,TMIN,67
SPE00120512,2008-04-11,TMAX,195
SPE00120512,2015-12-12,TMAX,192
SPE00120512,2010-07-11,TMAX,389
SPE00120512,2014-12-29,TMAX,122
SPE00120512,2006-07-13,TMIN,246
SPE00120512,2005-04-21,TMAX,281
SPE00120512,2014-12-29,TMIN,49
SPE00120512,2013-07-26,TMAX,306
SPE00120512,2012-12-16,TMAX,180
SPE00120512,2006-07-13,TMAX,400
SPE00120512,2005-04-21,TMIN,123
SPE00120512,2007-10-05,TMAX,272
SPE00120512,2008-06-23,TMAX,322
SPE00120512,2011-05-04,TMAX,269
SPE00120512,2012-09-11,TMAX,347
SPE00120512,2014-12-25,TMIN,56
SPE00120512,2014-12-25,TMAX,151
SPE00120512,2013-12-30,TMIN,30
SPE00120512,2013-12-30,TMAX,136
SPE00120512,2015-05-28,TMIN,174
SPE00120512,2010-06-15,TMIN,182
SPE00120512,2013-07-28,TMAX,307
SPE00120512,2015-09-04,TMAX,274
SPE00120512,2013-08-05,TMIN,196
SPE00120512,2013-08-05,TMAX,386
SPE00120512,2009-02-19,TMAX,196
SPE00120512,2013-07-28,TMIN,199
SPE00120512,2015-10-11,TMAX,245
SPE00120512,2008-06-23,TMIN,224
SPE00120512,2011-05-04,TMIN,152
SPE00120512,2008-12-06,TMAX,175
SPE00120512,2010-06-15,TMAX,286
SPE00120512,2007-10-05,TMIN,155
SPE00120512,2012-12-16,TMIN,142
SPE00120512,2010-01-13,TMIN,99
SPE00120512,2010-01-13,TMAX,174
SPE00120512,2008-12-07,TMAX,170
SPE00120512,2008-12-07,TMIN,134
SPE00120512,2013-02-04,TMIN,35
SPE00120512,2013-01-03,TMAX,158
SPE00120512,2013-01-03,TMIN,51
SPE00120512,2013-02-04,TMAX,168
SPE00120512,2010-07-09,TMIN,210
SPE00120512,2008-05-07,TMAX,320
SPE00120512,2009-10-23,TMIN,135
SPE00120512,2009-10-23,TMAX,246
SPE00120512,2005-08-25,TMIN,201
SPE00120512,2015-04-18,TMIN,128
SPE00120512,2015-04-18,TMAX,242
SPE00120512,2012-09-21,TMAX,323
SPE00120512,2008-05-07,TMIN,188
SPE00120512,2006-08-13,TMAX,335
SPE00120512,2014-09-28,TMAX,260
SPE00120512,2010-07-11,TMIN,229
SPE00120512,2013-07-26,TMIN,200
SPE00120512,2014-11-09,TMAX,186
SPE00120512,2006-08-13,TMIN,225
SPE00120512,2014-11-09,TMIN,97
SPE00120512,2014-09-28,TMIN,189
SPE00120512,2013-04-14,TMAX,284
SPE00120512,2010-10-05,TMIN,127
SPE00120512,2012-08-14,TMAX,332
SPE00120512,2010-10-05,TMAX,265
SPE00120512,2006-03-08,TMIN,87
SPE00120512,2013-04-14,TMIN,121
SPE00120512,2013-05-18,TMIN,93
SPE00120512,2010-08-20,TMAX,374
SPE00120512,2010-08-20,TMIN,233
SPE00120512,2013-05-18,TMAX,221
SPE00120512,2011-07-28,TMIN,230
SPE00120512,2006-03-08,TMAX,222
SPE00120512,2008-12-06,TMIN,112
SPE00120512,2013-01-04,TMAX,176
SPE00120512,2013-01-04,TMIN,68
SPE00120512,2007-06-28,TMAX,337
SPE00120512,2013-06-29,TMAX,358
SPE00120512,2013-06-29,TMIN,193
SPE00120512,2013-05-22,TMAX,275
SPE00120512,2008-11-03,TMAX,183
SPE00120512,2010-01-20,TMAX,166
SPE00120512,2008-11-03,TMIN,102
SPE00120512,2007-04-29,TMAX,254
SPE00120512,2013-05-10,TMIN,155
SPE00120512,2011-05-10,TMIN,166
SPE00120512,2011-05-11,TMAX,282
SPE00120512,2011-02-28,TMIN,64
SPE00120512,2007-06-28,TMIN,180
SPE00120512,2015-10-11,TMIN,165
SPE00120512,2007-04-17,TMAX,265
SPE00120512,2013-03-16,TMIN,94
SPE00120512,2012-04-05,TMIN,88
SPE00120512,2007-04-17,TMIN,135
SPE00120512,2007-04-29,TMIN,112
SPE00120512,2010-01-20,TMIN,87
SPE00120512,2006-12-05,TMAX,196
SPE00120512,2011-02-03,TMAX,161
SPE00120512,2009-02-20,TMAX,182
SPE00120512,2008-04-28,TMIN,157
SPE00120512,2009-09-16,TMAX,282
SPE00120512,2014-03-27,TMIN,61
SPE00120512,2014-03-27,TMAX,182
SPE00120512,2009-09-16,TMIN,200
SPE00120512,2008-04-28,TMAX,290
SPE00120512,2014-03-05,TMIN,96
SPE00120512,2014-03-05,TMAX,220
SPE00120512,2009-11-23,TMAX,210
SPE00120512,2015-11-07,TMIN,147
SPE00120512,2015-09-30,TMIN,147
SPE00120512,2010-06-20,TMAX,280
SPE00120512,2013-05-22,TMIN,114
SPE00120512,2010-06-20,TMIN,172
SPE00120512,2011-05-11,TMIN,184
SPE00120512,2008-09-27,TMAX,206
SPE00120512,2013-09-25,TMIN,190
SPE00120512,2008-02-17,TMIN,113
SPE00120512,2012-05-15,TMIN,182
SPE00120512,2014-01-28,TMAX,155
SPE00120512,2014-01-28,TMIN,58
SPE00120512,2015-08-01,TMIN,199
SPE00120512,2015-03-03,TMAX,216
SPE00120512,2008-08-23,TMIN,200
SPE00120512,2008-02-17,TMAX,150
SPE00120512,2015-08-01,TMAX,365
SPE00120512,2008-01-30,TMIN,57
SPE00120512,2008-02-24,TMIN,124
SPE00120512,2008-02-24,TMAX,205
SPE00120512,2008-08-23,TMAX,336
SPE00120512,2011-09-04,TMAX,314
SPE00120512,2015-03-03,TMIN,99
SPE00120512,2011-09-04,TMIN,178
SPE00120512,2008-01-30,TMAX,198
SPE00120512,2005-07-26,TMIN,204
SPE00120512,2005-11-22,TMIN,126
SPE00120512,2005-07-26,TMAX,325
SPE00120512,2012-04-05,TMAX,181
SPE00120512,2013-05-10,TMAX,310
SPE00120512,2013-09-25,TMAX,294
SPE00120512,2011-04-26,TMIN,132
SPE00120512,2013-03-16,TMAX,187
SPE00120512,2011-05-10,TMAX,323
SPE00120512,2011-04-26,TMAX,264
SPE00120512,2008-09-27,TMIN,183
SPE00120512,2013-10-13,TMAX,256
SPE00120512,2011-10-04,TMIN,173
